Marca,Nome,Review
GUERLAIN,ÓLEO REJUVENESCEDOR AVANÇADO GUERLAIN ABEILLE ROYALE,"Hoje finalizei meu primeiro frasco de 15 ml. se soubesse que a pele teria essw glow tão marcante, teria comprado o frasco maior. na minha pele (mista) eu utilizo somente durante a noite apos o Genifique e fica perfeita. eu acordo com o rosro ainda umido (pouco oleoso), acredito pelo poder da hidratação do mesmo. por isto so passo a noite. e olha que na Bahia, faz muito calor. nao consigo ficar sem mais. me patrocina Guerlain 🥹☺️"
GUERLAIN,ÓLEO REJUVENESCEDOR AVANÇADO GUERLAIN ABEILLE ROYALE,"ganhei de amostra gratis, gente mais que perfeição é essa?me lemnra daquele mito do remedio que faz voce viver para sempre porque uns 5 dias usando ele duas vezes ao dia ja fiquei 3 anos mais jovem.Secou as minhas espinhas,nao deixou minha pele oleosa e diminuiu a vermelhidao(tenho rosácea)"
GUERLAIN,ÓLEO REJUVENESCEDOR AVANÇADO GUERLAIN ABEILLE ROYALE,"O erro do pobre é receber uma amostra gratis de um produto tão completo e ficar dependente emocional dele. o produto promete e entrega! ele tem uma textura leve que proporciona um glow imediato, deixando a pele macia e com um cheiro inexplicável! vale a pena o investimento"
GUERLAIN,ÓLEO REJUVENESCEDOR AVANÇADO GUERLAIN ABEILLE ROYALE,"Ganhei de presente do meu marido. Minha pela ficou rejuvenescida e perfeita. Pingo 3 gotas na palma da mão, fricciono as palmas e depois aplico no rosto. A pele muda e melhora na hora. Não vivo sem."
GUERLAIN,ÓLEO REJUVENESCEDOR AVANÇADO GUERLAIN ABEILLE ROYALE,"Depois que experimentei uma amostra, precisei comprar o vidro. Muito maravilhoso mesmo. Da para usar tanto de dia quanto à noite. Minha pele fica de Deusa !"
GUERLAIN,ÓLEO REJUVENESCEDOR AVANÇADO GUERLAIN ABEILLE ROYALE,"O cheiro dele é simplesmente maravilhoso, e apesar de ser um óleo a pele fica sequinha, o produto é totalmente absorvido, amei o produto, vale o preço !"
GUERLAIN,ÓLEO REJUVENESCEDOR AVANÇADO GUERLAIN ABEILLE ROYALE,"Até o hoje o melhor hidratante que já coloquei em minha pele. Infelizmente não cabe no meu bolso mas sinceramente faz pensar que vale o investimento…"
GUERLAIN,ÓLEO REJUVENESCEDOR AVANÇADO GUERLAIN ABEILLE ROYALE,"Tenho 41 anos, pele seca e dermatite de contato, este óleo fez maravilhas em mim. Aplico-o antes do primer L'or, a maquiagem fica perfeita!"
GUERLAIN,ÓLEO REJUVENESCEDOR AVANÇADO GUERLAIN ABEILLE ROYALE,"recebi uma amostra de 5ml desse produto e fiquei apaixonada! deixa a pele uma delicia e hidrata demais"
GUERLAIN,ÓLEO REJUVENESCEDOR AVANÇADO GUERLAIN ABEILLE ROYALE,"Não entregam o produto, e não solucionam , excedem todos os prazos e não cumprem.Pessima experiência."
GUERLAIN,ÓLEO REJUVENESCEDOR AVANÇADO GUERLAIN ABEILLE ROYALE,"Gente eu não acreditava que ele fazia milagres, até fazer no meu rosto! Sério: COMPREM"
GUERLAIN,ÓLEO REJUVENESCEDOR AVANÇADO GUERLAIN ABEILLE ROYALE,"Adorei usar o óleo antes da make, porque deixa um glow bem elegante! 😍👏🏽👏🏽"
GUERLAIN,ÓLEO REJUVENESCEDOR AVANÇADO GUERLAIN ABEILLE ROYALE,"Deixa a pele hidratada e bem bonita! Eu amei demais"
SISLEY,MÁSCARA FACIAL SISLEY HYDRA-FLASH INTENSIVE,PENAS UM MILAGRE
SISLEY,MÁSCARA FACIAL SISLEY HYDRA-FLASH INTENSIVE,"Comprei a máscara e estou testando já faz um mês aplicando 2x na semana. Como o site oficial da marca sugere, aplico uma camada generosa e deixo agir por 15 minutos, depois só retiro o excesso com a toalha (não é para enxaguar) e aplico minha rotina noturna (balanceador, área dos olhos, sérum, creme e óleo). Sobre o efeito: maravilhoso, calmante, clareador, super hidratante, melhora a textura da pele, proporciona firmeza e o melhor; NÃO causa acne de forma alguma. Mudou completamente a minha pele e a minha autoestima, vale cada centavo!!"
SISLEY,MÁSCARA FACIAL SISLEY HYDRA-FLASH INTENSIVE,Maravilhoso! Tenho uma à venda por 597 no mercado l1vre
DIOR,CREME FACIAL ANTI-IDADE DIOR CAPTURE TOTALE CELL ENERGY RICH CREME,ÓTIMO RESULTADO
DIOR,CREME FACIAL ANTI-IDADE DIOR CAPTURE TOTALE CELL ENERGY RICH CREME,"Comprei o serum, o creme para o rosto e da área dos olhos, todos da linha capture total C.E.L.L Energy, apenas 1mes de uso e é nítida a diferença é hidratação da pele, não fico mais sem."
DIOR,CREME FACIAL ANTI-IDADE DIOR CAPTURE TOTALE CELL ENERGY RICH CREME,"Deixa a pele maravilhosa, e com o tempo de uso a pele fica renovada"
KORRES,ÓLEO DE BANHO CORPORAL KORRES PIMENTA ROSA,CHEIRO MUITO GOSTOSO
KORRES,ÓLEO DE BANHO CORPORAL KORRES PIMENTA ROSA,"Ele tem um cheirinho delicioso, é doce, mas na medida certa, amo usar e tirar um pouco com a água, porque ele é bem intenso no quesito hidratação, não fica meloso, a pele fica bem viçosa, amei demais."
KORRES,CREME HIDRATANTE CORPORAL KORRES PIMENTA ROSA,UM DOS MELHORES HIDRATANTES DO MERCADO
KORRES,CREME HIDRATANTE CORPORAL KORRES PIMENTA ROSA,"Textura rica e cremosa, que fica confortável na pele, junto ao perfume maravilhoso, que exala no ponto ideal. Melhora bastante a elasticidade da pele. Um dos meus favoritos. Merecia uma versão acetinada."
KORRES,LOÇÃO HIDRATANTE CORPORAL KORRES ÓLEO DE OLIVA E FLOR,MARAVILHOSO!
KORRES,LOÇÃO HIDRATANTE CORPORAL KORRES ÓLEO DE OLIVA E FLOR,"Textura leve, hidratante muito sem deixar a pele oleosa, cheirinho muito bom e delicado. Amei."
CAUDALIE,DESODORANTE NATURAL SEM ALUMÍNIO CAUDALIE VINOFRESH,PRODUTO EXCELENTE E SAUDÁVEL
CAUDALIE,DESODORANTE NATURAL SEM ALUMÍNIO CAUDALIE VINOFRESH,"As pessoas têm que entender que um desodorante sem sais de aluminio tem que ser reaplicado ao longo do dia pois o aluminio é o que impede a transpiração e o odor,falam mal do produto sem pesquisar sobre a saúde,todas as mulheres deveriam usar este desodorante sem aluminio pois pesquisas dizem que os demais desodorantes poderiam causar cancer de mama"
CAUDALIE,DESODORANTE NATURAL SEM ALUMÍNIO CAUDALIE VINOFRESH,"Faz mais de uma semana que estou usando e ele Não segura o odor, ao mínimo esforço vc Ja fica cheirando. A diferença é que o odor é mais suave, mas é desagradável, se eu pudesse faria devolução"
CAUDALIE,DESODORANTE NATURAL SEM ALUMÍNIO CAUDALIE VINOFRESH,"Fragrância suave, não impede a transpiração, hidrata a pele, não mancha tecido. Um dos melhores desodorantes naturais que já usei. OBS: lembrando que desodorantes naturais exigem um tempo de adaptação para funcionar."
CAUDALIE,DESODORANTE NATURAL SEM ALUMÍNIO CAUDALIE VINOFRESH,"O produto tem um cheiro ótimo, desliza facilmente e não deixa resíduos. Uma maravilha neste sentido. Porém, PARA MIM, não funcionou com relação ao odor. Nunca precisei usar desodorantes fortes, e entendo que um que funcione minimamente seja o suficiente para mim... Porém este infelizmente não funcionou. O odor diminui, mas ainda deixa um cheirinho desagradável. Não voltaria a comprar."
CAUDALIE,DESODORANTE NATURAL SEM ALUMÍNIO CAUDALIE VINOFRESH,Comprei há dois meses e não me arrependo. O aroma de Eiucalipto é bastante suave e não fiquei com mau odor. É realmente um produto natural e saudável. Recomendo!
CAUDALIE,DESODORANTE NATURAL SEM ALUMÍNIO CAUDALIE VINOFRESH,"Ineficaz. Com poucas horas de uso já sinto mau odor. Comprei porque desenvolvi alergia à desodorantes comuns e desde então venho pesquisando opções menos agressivas. Esse não me deu alergia mas não segura o cheiro ruim. Joguei dinheiro (e muito) fora. Não recomendo, a não ser que você não tenha cheiro e use apenas por precaução."
CAUDALIE,DESODORANTE NATURAL SEM ALUMÍNIO CAUDALIE VINOFRESH,"Já tinha experimentado outros sem alumínio, e esse é uma delícia."
CAUDALIE,DESODORANTE NATURAL SEM ALUMÍNIO CAUDALIE VINOFRESH,"Acredito que as pessoas que não conseguiram tirar o odor seja de problemas orgânicos, hormonais… como profissional de saúde posso dizer que odor forte está relacionado com problemas hormonais! Essa desodorante cumpre completamente o que se propõe, mas não resolve problemas de saúde… então acredito que as pessoas precisam investigar isso."
CAUDALIE,DESODORANTE NATURAL SEM ALUMÍNIO CAUDALIE VINOFRESH,"Não irrita, quase sem cheiro, segurou bem, e mudou a pele da minha axila"
CAUDALIE,DESODORANTE NATURAL SEM ALUMÍNIO CAUDALIE VINOFRESH,"Não é nada estratosférico, gostei do cheio (lembra coisas baturais com um aspecto meio citrico) mas como notado ele não é tão efeitivo quanto um desodorante normal -por motivos óbvios- Porém, gostei, mas vale o preço? Acho que vale sim, penos menos para ver de funciona para você apos o peiodo de teste."
CAUDALIE,DESODORANTE NATURAL SEM ALUMÍNIO CAUDALIE VINOFRESH,"A não ser que você não tenha cheiro nenhum na axila, indico usar, mas se você tiver um pouco que seja, vai jogar dinheiro fora. Não segura NADA de cheiro, pessimo! Usei até acabar pq foi muito caro, mas com 2h já estava com cheiro ruim. Um absurdo ser tão caro e zero eficiente."
CAUDALIE,DESODORANTE NATURAL SEM ALUMÍNIO CAUDALIE VINOFRESH,"Já havia utilizado vários desodorantes com essa proposta mais natural, mas não me adaptava, esse achei excelente!!!"
CAUDALIE,DESODORANTE NATURAL SEM ALUMÍNIO CAUDALIE VINOFRESH,"Não é eficiente, usei por quase um mês, não segura o mau cheiro nem a transpiração, desodorantes baratinhos são bem mais eficientes"
CAUDALIE,DESODORANTE NATURAL SEM ALUMÍNIO CAUDALIE VINOFRESH,"Não inibe o odor. Não compre! Eu amo essa marca e uso vários produtos dela. Esse desodorante definitivamente decepciona."
CAUDALIE,DESODORANTE NATURAL SEM ALUMÍNIO CAUDALIE VINOFRESH,"Ele tem um cheiro agradável...mas infelizmente não serviu para mim....ele causou mau cheiro...tive que jogar fora."
CAUDALIE,DESODORANTE NATURAL SEM ALUMÍNIO CAUDALIE VINOFRESH,"Desodorante maravilhoso! O cheiro é incrível e deixa a pele super macia sem resíduos! AMEI!"
CAUDALIE,DESODORANTE NATURAL SEM ALUMÍNIO CAUDALIE VINOFRESH,"Muito dinheiro para nada. Não neutraliza o odor. As axilas ficam com a sensação de melecadas/úmidas"
CAUDALIE,DESODORANTE NATURAL SEM ALUMÍNIO CAUDALIE VINOFRESH,"Comprei e amei. Deu o resultado q eu esperava. Passo de manhã e fico o dia inteiro."
CAUDALIE,DESODORANTE NATURAL SEM ALUMÍNIO CAUDALIE VINOFRESH,"Fica todo grudento na axila e não dura absolutamente nada"
SISLEY,CREME NOTURNO SISLEY COLLAGEN AND WOODMALLOW NIGHT CREAM,PARNI
SISLEY,CREME NOTURNO SISLEY COLLAGEN AND WOODMALLOW NIGHT CREAM,Maravilhoso vale cada centavos resultado em 5 dias
SISLEY,CREME NOTURNO SISLEY COLLAGEN AND WOODMALLOW NIGHT CREAM,"Sensação de pele renovada e hidratada, ao acordar. Cheiro maravilhoso. Textura perfeita! rende mto. Vale o investimento."
QUINTAL,SÉRUM-ELIXIR ANTIOLHERAS QUINTAL SOMNIFERAE,"EXCELENTE PRODUTO, EMBALAGEM PODERIA MELHORAR"
QUINTAL,SÉRUM-ELIXIR ANTIOLHERAS QUINTAL SOMNIFERAE,"Sofro com olheiras desde a adolescência, o que é algo genético, então sempre que compro um produto para olheiras não espero milagres. No caso do sérum da Quintal fiquei realmente surpresa com a eficácia, já sentindo meu olhar mais iluminado e com ar de descansado após as primeiras semanas de uso. A região fica muito mais hidratada e inclusive notei uma melhora em algumas pequenas ruginhas que começaram a aparecer recentemente. Único ponto negativo foi sobre a embalagem, que o pump estragou, mas entrei em contato com a marca pelo SAC e consegui trocar normalmente (inclusive foram muito atenciosos!). Recomendo demais a Quintal, porque além de serem veganos e naturais, conseguem tratar as clientes como merecem."
QUINTAL,SÉRUM-ELIXIR ANTIOLHERAS QUINTAL SOMNIFERAE,"Sempre usei cremes para área dos olhos e esse aqui minha dermatologista me indicou porque pedi produtos naturais e que fossem veganos,e devo confessar que a eficácia me surpreendeu bastante, comparando com outros de marcas de farmácia ou mesmo importadas. Percebi a área mais clara, iluminada e com aparência de descansada principalmente. A embalagem, ao contrário do que falaram aqui no comentários funcionou normal para mim, td ok..."
QUINTAL,SÉRUM-ELIXIR ANTIOLHERAS QUINTAL SOMNIFERAE,Li vários comentários sobre o pump da embalagem mas comprei mesmo assim! E o esperado aconteceu. O pump é frágil e no primeiro uso tive problemas. Ele entorta todo e as vezes o produto nem sai. Eu não recomendo por causa dessa embalagem.
QUINTAL,SÉRUM-ELIXIR ANTIOLHERAS QUINTAL SOMNIFERAE,"Usei por cerca de quase um mês, estava gostando do resultado, até que o pump parou de funcionar, estou com a embalagem cheia ainda, porém não funciona mais."
QUINTAL,SÉRUM-ELIXIR ANTIOLHERAS QUINTAL SOMNIFERAE,Usei por algum tempo e em mim não vi diferença nenhuma nem em relação à hidratação e depois tive que parar de usar pois o pump da embalagem estragou.
QUINTAL,SÉRUM-ELIXIR ANTIOLHERAS QUINTAL SOMNIFERAE,"1- o pump dele quebrou, tive que passar pra outro frasco pois ele estava novo ainda, o que já oxidou o produto. 2- tenho olheiras azuis/roxas, usei exatamente como manda, até acabar e não vi diferença nenhuma, acho que é jogar dinheiro fora."
QUINTAL,SÉRUM-ELIXIR ANTIOLHERAS QUINTAL SOMNIFERAE,Consegui usar apenas uma vez. Não gostei do cheiro.
DIOR,APLICADOR MASSAGEADOR DIOR PRESTIGE LE PÉTALE MULTI-PERLÉ,OTIMO
DIOR,APLICADOR MASSAGEADOR DIOR PRESTIGE LE PÉTALE MULTI-PERLÉ,A massagem e suaper agradável recomendo adorei tudo
CLINIQUE,SABONETE ESFOLIANTE CLINIQUE ALL ABOUT CLEAN 2-IN-1,ÓTIMO ESFOLIANTE
CLINIQUE,SABONETE ESFOLIANTE CLINIQUE ALL ABOUT CLEAN 2-IN-1,"Amei o produto, nao agrediu minha pele. E a minha pele é super sensível. Depois que usei minha pele ficou também super macia. Não tem cheiro forte, e super leve o cheiro e super recomendo este produto"
CAUDALIE,HIDRATANTE ILUMINADOR ANTIMANCHAS COM NIACINAMIDA CAUDALIE VINOPERFECT,UM CREME MUITO CHEIROSO E HIDRATANTE
CAUDALIE,HIDRATANTE ILUMINADOR ANTIMANCHAS COM NIACINAMIDA CAUDALIE VINOPERFECT,"usei em conjunto com outros hidratantes, mas, na epoca em que o usava, minha pele era bonita e radiante. O sensorial dele já é um show a parte… Muito delicioso!"
CAUDALIE,CREME NOTURNO ANTIMANCHAS COM ÁCIDO GLICÓLICO CAUDALIE VINOPERFECT,INCRÍVEL!!!
CAUDALIE,CREME NOTURNO ANTIMANCHAS COM ÁCIDO GLICÓLICO CAUDALIE VINOPERFECT,"Comprei na Sephora de Paris e fiquei APAIXONADA, realmente cumpre o que promete! Super recomendo!"
CAUDALIE,CREME NOTURNO ANTIMANCHAS COM ÁCIDO GLICÓLICO CAUDALIE VINOPERFECT,"Gostei muito desse creme! É um creme suave, que não agride e resseca a pele, no entanto os resultados aparecem, fazem 2 meses que estou usando e eu tenho muitas sardas, e vi uma notável clareada nas minhas sardinhas e manchinhas de espinha! Como todo creme e serum, não podemos esperar resultados milagrosos que só são possíveis com peeling e laser! Cumpre o que promete!"
CAUDALIE,CREME NOTURNO ANTIMANCHAS COM ÁCIDO GLICÓLICO CAUDALIE VINOPERFECT,"rende muito, só com um pouquinho de creme já consigo espalhar por todo o meu rosto. minha pele é oleosa e se adaptou muito bem com o produto, já vi claramente uma redução nas manchas de acne e um efeito glow na pele maravilhoso. valeu cada centavo."
CAUDALIE,CREME NOTURNO ANTIMANCHAS COM ÁCIDO GLICÓLICO CAUDALIE VINOPERFECT,"Como tudo dessa marca é excelente , vale cada centavo investido , recomendo !"
CAUDALIE,CREME NOTURNO ANTIMANCHAS COM ÁCIDO GLICÓLICO CAUDALIE VINOPERFECT,"Estou usando à 1 mês e noto bastante diferença na tonalidade da pele. Tenho a pele bem sensível com rosácea, e este creme nunca me deu qualquer reação adversa. Vale o investimento!!! Com certeza recomprarei."
CAUDALIE,CREME NOTURNO ANTIMANCHAS COM ÁCIDO GLICÓLICO CAUDALIE VINOPERFECT,"Estou usando faz apenas 2 dias. Logo após a primeira noite, já acordei com ampère mais luminosa e com aparência “hidratada”. Vamos ver o que acontecerá com uso prolongado… volto aqui para contar."
CAUDALIE,ESSÊNCIA ILUMINADORA COM ÁCIDO GLICÓLICO CAUDALIE VINOPERFECT,PERFEITO PARA PRÉ MAQUIAGEM!
CAUDALIE,ESSÊNCIA ILUMINADORA COM ÁCIDO GLICÓLICO CAUDALIE VINOPERFECT,Estou usando há algum tempo de manhã e sinto que minha pele ilumina e prepara super bem para passar a maquiagem e ficar com um aspecto natural e saudável!
CAUDALIE,ESSÊNCIA ILUMINADORA COM ÁCIDO GLICÓLICO CAUDALIE VINOPERFECT,"Péssimo produto! Quem tem melasma não compre, não use, consulte um dermatologista antes, tome cuidado. Faço tratamento pra melasma há anos, já fiz de tudo, todos os lasers que existem, cremes, manipulados, enfim… Tudo e está(va) controlado! Passei esse produto UMA VEZ simplesmente meu melasma na hora ficou super marrom, regrediu uns 2 anos de tratamento! Estou assustadíssima, anos e anos de tratamento, um caminhão de dinheiro no lixo por conta desse produto péssimo!"
CAUDALIE,ESSÊNCIA ILUMINADORA COM ÁCIDO GLICÓLICO CAUDALIE VINOPERFECT,"Amo a marca! Adorei a textura, embalagem e o quanto rende."
CAUDALIE,ESSÊNCIA ILUMINADORA COM ÁCIDO GLICÓLICO CAUDALIE VINOPERFECT,"Estou usando o sabonete, essência e sérum dessa linha e a pele está amando. Vale o hype!"
DIOR,SÉRUM PARA OS OLHOS DIOR CAPTURE TOTALE CELL ENERGY,DECEPCIONADA
DIOR,SÉRUM PARA OS OLHOS DIOR CAPTURE TOTALE CELL ENERGY,"Estou decepcionada com este produto, estava usando um produto de outra marca e resolvi testar este da Dior, é visível a diferença entre os dois. Este sérum da Dior só deixa a área dos olhos hidratada logo após a aplicação, alguns minutos depois a pele fica seca. Joguei meu dinheiro no lixo. Deveria ter comprado o creme que eu usava antes!"
DIOR,SÉRUM PARA OS OLHOS DIOR CAPTURE TOTALE CELL ENERGY,"Infelizmente me decepcionei… amo os produtos da Dior . A embalagem é maravilhosa, mas o produto arde os olhos! Como pode ? E não notei nenhuma diferença! :("
DIOR,SÉRUM PARA OS OLHOS DIOR CAPTURE TOTALE CELL ENERGY,"Tenho 36 anos, ganhei uma amostra desse produto e adorei!! Repara de forma instantânea as linhas de expressão ao redor dos olhos. Tive que comprar!"
FEITO BRASIL,CREME CLAREADOR CORPORAL FEITO BRASIL LAGARTEANDO FACEIRA,RESULTADO MARAVILHOSO!!
FEITO BRASIL,CREME CLAREADOR CORPORAL FEITO BRASIL LAGARTEANDO FACEIRA,"Estou amando esse creme, clareou muito as minhas axilas e virilhas. Além de super hidratar e que cheirinho delicioso!"
FEITO BRASIL,CREME CLAREADOR CORPORAL FEITO BRASIL LAGARTEANDO FACEIRA,"Me venderam esse produto pela proposta de clarear virilhas e axilas... eu sempre duvidei muito desse tipo de proposta, mas preciso confessar... esse produto me surpreendeu demais. Clareou as áreas escuras e até algumas manchinhas que tenho na mão."
QUINTAL,MÁSCARA PARA OLHOS QUINTAL ILUMINADORA,É... OK
QUINTAL,MÁSCARA PARA OLHOS QUINTAL ILUMINADORA,"Comprei sem pretensão nenhuma, no máximo ia usar para alguma foto aesthetic, mas achei que o produto é extremamente confortável na pele, amei o fato de ser biodegradável e se você usar como placebo ele pode dar certo, mas é só isso mesmo. Não fez diferença."
QUINTAL,MÁSCARA PARA OLHOS QUINTAL ILUMINADORA,"Gostei muito da proposta dessa máscara... ela é diferente das convencionais pq tem que molhar antes de aplicar, e pela pegada biodegradável e vegana me chamou atenção, como outros itens da marca. O efeito, nao sei se foi coisa da minha cabeça, mas senti a pele mesmo mais firme e iluminada. De qualquer forma, rendeu boas fotos hahha comparia de novo sim"
